sample_id,roi,season,year,agri_fraction,ndvi_mean,ndvi_std,stress_ratio,label
2017_winter_130_p237,130,winter,2017,0.6500701904296875,0.387786365197205,0.1980396263321693,0.4169894138910405,False
2017_winter_130_p238,130,winter,2017,0.72479248046875,0.4028422710356609,0.2050780247642454,0.3731578947368421,False
2017_winter_130_p262,130,winter,2017,0.7829437255859375,0.2482605426764633,0.1652265670575919,0.7085420280251797,True
2017_winter_130_p263,130,winter,2017,0.57940673828125,0.3044271454279442,0.2217229043465746,0.5988623196039187,True
2017_winter_130_p264,130,winter,2017,0.5238800048828125,0.3407607868234822,0.2136780269478106,0.5304517519587569,True
2017_winter_130_p291,130,winter,2017,0.5176544189453125,0.2789176815305865,0.1584926965936405,0.604274134119381,True
2017_winter_130_p30,130,winter,2017,0.9928131103515624,0.5118738913858644,0.2046359226333601,0.191685237839084,False
2017_winter_130_p31,130,winter,2017,0.9848175048828124,0.4411313298080062,0.2054200651963899,0.3069211818843835,False
2017_winter_130_p32,130,winter,2017,0.99200439453125,0.4499325088679261,0.1915207919242959,0.2807174060173506,False
2017_winter_130_p322,130,winter,2017,0.502716064453125,0.4454193411726223,0.1885251790234685,0.2668609239361379,False
2017_winter_130_p323,130,winter,2017,0.59967041015625,0.4535672134748187,0.1954434509916784,0.2801272264631043,False
2017_winter_130_p33,130,winter,2017,0.9994354248046876,0.4747291014006243,0.1881585633629379,0.2401258034473808,False
2017_winter_130_p34,130,winter,2017,0.8742523193359375,0.4326672424778866,0.2082517966000728,0.2964656601797714,False
2017_winter_130_p35,130,winter,2017,0.567352294921875,0.3813952303596866,0.2181742760244497,0.3761497498789737,False
2017_winter_130_p351,130,winter,2017,0.5665130615234375,0.37466460910012,0.1993080936191287,0.3967732378053707,False
2017_winter_130_p385,130,winter,2017,0.5837554931640625,0.3330398390647471,0.1712932915513842,0.5345949760828084,True
2017_winter_130_p407,130,winter,2017,0.6327056884765625,0.3579664672486863,0.1840186485021521,0.3835523935849512,False
2017_winter_130_p412,130,winter,2017,0.6230316162109375,0.3570983146051681,0.1799336756226832,0.4377556268521466,False
2017_winter_130_p413,130,winter,2017,0.8371734619140625,0.3384881901779092,0.1580440664836651,0.4984051763419302,False
2017_winter_130_p414,130,winter,2017,0.693878173828125,0.3451350655795722,0.1797988363892803,0.5125346351761446,True
2017_winter_130_p417,130,winter,2017,0.5052337646484375,0.383677634966791,0.2079823302082647,0.2917157440125638,False
2017_winter_130_p418,130,winter,2017,0.6590423583984375,0.4246141331953033,0.1959287419704181,0.2416012595216596,False
2017_winter_130_p419,130,winter,2017,0.6752777099609375,0.3993440779126724,0.1705853717551785,0.308688283809739,False
2017_winter_130_p420,130,winter,2017,0.6168365478515625,0.3801315733171076,0.1507002477673331,0.3265553494124922,False
2017_winter_130_p436,130,winter,2017,0.5239105224609375,0.3308054184549345,0.2047608330497139,0.4816368137469055,False
2017_winter_130_p440,130,winter,2017,0.684906005859375,0.3349225783859217,0.1986458537554953,0.5286503586864502,True
2017_winter_130_p441,130,winter,2017,0.959259033203125,0.3265336426351025,0.1860306080638996,0.5324340661088665,True
2017_winter_130_p442,130,winter,2017,0.8740386962890625,0.3307174184114249,0.1689337206023203,0.5120895235767532,True
2017_winter_130_p443,130,winter,2017,0.74176025390625,0.299050588052798,0.1959350031665563,0.570743849255328,True
2017_winter_130_p444,130,winter,2017,0.6248931884765625,0.2802033901903614,0.2286163101560262,0.5534148902400312,True
2017_winter_130_p445,130,winter,2017,0.6395416259765625,0.3591101432182768,0.2229226388811649,0.370648724739341,False
2017_winter_130_p446,130,winter,2017,0.805206298828125,0.3674027478849753,0.2125617150111781,0.3184006064051544,False
2017_winter_130_p447,130,winter,2017,0.739898681640625,0.3755813988334732,0.2044794267864211,0.2877294287481955,False
2017_winter_130_p468,130,winter,2017,0.5057525634765625,0.1966581316542284,0.1424287533105402,0.817197163976467,True
2017_winter_130_p469,130,winter,2017,0.6606292724609375,0.2549645897238197,0.1493308361523072,0.7235708511375447,True
2017_winter_130_p470,130,winter,2017,0.7568359375,0.248204656233601,0.1544901222737715,0.7457459677419355,True
2017_winter_130_p471,130,winter,2017,0.7887725830078125,0.2552250646695558,0.1501846834815185,0.713249376124427,True
2017_winter_130_p472,130,winter,2017,0.908905029296875,0.2509639618082303,0.1699088162893085,0.6811436054124836,True
2017_winter_130_p473,130,winter,2017,0.92156982421875,0.2664083886651103,0.2184158609982957,0.5547883965825552,True
2017_winter_130_p474,130,winter,2017,0.9541168212890624,0.352389192152907,0.2089670885405033,0.3611124438260647,False
2017_winter_130_p475,130,winter,2017,0.8520965576171875,0.341623891976487,0.194441048943853,0.4162741973031534,False
2017_winter_130_p476,130,winter,2017,0.56494140625,0.310232621497283,0.2033184608570779,0.4716400172860847,False
2017_winter_130_p496,130,winter,2017,0.730438232421875,0.1422242999224006,0.106412215071668,0.9348234802590348,True
2017_winter_130_p497,130,winter,2017,0.6543426513671875,0.1504294928785894,0.0999477313951953,0.9362917706317188,True
2017_winter_130_p500,130,winter,2017,0.8150482177734375,0.3012398553504095,0.1628909048890124,0.5914069081718618,True
2017_winter_130_p501,130,winter,2017,0.890655517578125,0.2840306477061629,0.1667566449148873,0.6301353434983724,True
2017_winter_130_p502,130,winter,2017,0.78924560546875,0.2855469180853068,0.2281274383370022,0.5319580852215606,True
2017_winter_130_p503,130,winter,2017,0.7412567138671875,0.3140756335071293,0.223560276313272,0.4188847032668437,False
2017_winter_130_p504,130,winter,2017,0.6564483642578125,0.3216322622065145,0.1781057596419268,0.4732804909230376,False
2017_winter_130_p512,130,winter,2017,0.691986083984375,0.4357532013788557,0.1635689546160566,0.221367144432194,False
2017_winter_130_p513,130,winter,2017,0.7540130615234375,0.5120765045575156,0.176343092232833,0.1653344126277446,False
2017_winter_130_p524,130,winter,2017,0.7712860107421875,0.2465946504582729,0.1537183710345725,0.6828694086691594,True
2017_winter_130_p525,130,winter,2017,0.94384765625,0.2350525740453436,0.1773342670124792,0.7473971805483705,True
2017_winter_130_p526,130,winter,2017,0.8221588134765625,0.2211138069284873,0.1834567542882631,0.7797739462890444,True
2017_winter_130_p527,130,winter,2017,0.590911865234375,0.180272093405574,0.1324725371400454,0.8468470794814853,True
2017_winter_130_p528,130,winter,2017,0.7370147705078125,0.28230704966833,0.1753732933835893,0.6181859588828389,True
2017_winter_130_p529,130,winter,2017,0.966033935546875,0.3393896603709745,0.1642712366842316,0.4760701311009319,False
2017_winter_130_p530,130,winter,2017,0.8918304443359375,0.3394108200821957,0.191270018985127,0.4701182267695519,False
2017_winter_130_p531,130,winter,2017,0.8045501708984375,0.319403573062445,0.2291765967997231,0.5099095340148311,True
2017_winter_130_p532,130,winter,2017,0.7109832763671875,0.2731806814643084,0.2029068072282648,0.6106663805129305,True
2017_winter_130_p533,130,winter,2017,0.674072265625,0.2670605579562172,0.1706441639492832,0.630953458891706,True
2017_winter_130_p534,130,winter,2017,0.5890960693359375,0.2722018310773272,0.1594353372111137,0.6204315279612506,True
2017_winter_130_p541,130,winter,2017,0.609283447265625,0.418165753778298,0.1321076509402647,0.2099423991985975,False
2017_winter_130_p542,130,winter,2017,0.7108306884765625,0.4711898057363562,0.1679580682706954,0.1941397445529677,False
2017_winter_130_p553,130,winter,2017,0.79937744140625,0.4246630355656074,0.2183159750688358,0.3825303504619378,False
2017_winter_130_p554,130,winter,2017,1.0,0.4352295933641517,0.2416946831683894,0.3837432861328125,False
2017_winter_130_p555,130,winter,2017,1.0,0.3690221915049488,0.2380925969371314,0.474334716796875,False
2017_winter_130_p556,130,winter,2017,1.0,0.261358701962463,0.1860420053024873,0.6853790283203125,True
2017_winter_130_p557,130,winter,2017,1.0,0.2373026742283215,0.1398559816791,0.7348480224609375,True
2017_winter_130_p558,130,winter,2017,0.997772216796875,0.3258833980797878,0.1712807648903919,0.5281235662945405,True
2017_winter_130_p559,130,winter,2017,0.928497314453125,0.3626001891240634,0.2191532241704252,0.4136894001643385,False
2017_winter_130_p560,130,winter,2017,0.8675384521484375,0.3116776271928184,0.2188130289504398,0.5459678128572685,True
2017_winter_130_p561,130,winter,2017,0.808197021484375,0.2684825128206084,0.1580100259122213,0.6807197069818374,True
2017_winter_130_p562,130,winter,2017,0.7502593994140625,0.2273977456409623,0.1371505770266702,0.7487441273973439,True
2017_winter_130_p563,130,winter,2017,0.5584259033203125,0.1732493232949487,0.0986426806275466,0.8730223788835151,True
2017_winter_130_p581,130,winter,2017,0.5217437744140625,0.4315071023478405,0.2049427497132352,0.3100049717778492,False
2017_winter_130_p582,130,winter,2017,0.7887115478515625,0.4817301062412465,0.2526557828260579,0.2818007699897463,False
2017_winter_130_p583,130,winter,2017,0.9675140380859376,0.4604659505165897,0.265407679152039,0.3082467235478732,False
2017_winter_130_p584,130,winter,2017,0.967498779296875,0.4529499829867181,0.2371571287615365,0.2880326782954294,False
2017_winter_130_p585,130,winter,2017,0.9999847412109376,0.4007409276890757,0.218197824276185,0.4007324330510414,False
2017_winter_130_p586,130,winter,2017,0.9201812744140624,0.2833134879606195,0.17922305283693,0.6151728712378741,True
2017_winter_130_p587,130,winter,2017,0.8760528564453125,0.302216230525882,0.2006930334478773,0.5568773622698692,True
2017_winter_130_p588,130,winter,2017,0.9026336669921876,0.328274910150329,0.2300370959847829,0.4857408503085115,False
2017_winter_130_p589,130,winter,2017,0.873992919921875,0.2975224244959256,0.2042896924993699,0.5634798701071965,True
2017_winter_130_p59,130,winter,2017,1.0,0.5075337804280493,0.1833122520366117,0.18341064453125,False
2017_winter_130_p590,130,winter,2017,0.6737823486328125,0.2877679140455168,0.1617381281506889,0.6026904001630545,True
2017_winter_130_p591,130,winter,2017,0.5131378173828125,0.2659072391445348,0.1604110507956386,0.6107823604626959,True
2017_winter_130_p60,130,winter,2017,1.0,0.479400283447164,0.1944873296542711,0.238739013671875,False
2017_winter_130_p61,130,winter,2017,1.0,0.4323312783352105,0.1918821518731483,0.304473876953125,False
2017_winter_130_p610,130,winter,2017,0.79742431640625,0.5051012180751899,0.1974205393787674,0.206104094910065,False
2017_winter_130_p611,130,winter,2017,0.8834991455078125,0.4427605390656169,0.2646394027636839,0.3268855460182034,False
2017_winter_130_p612,130,winter,2017,0.9350738525390624,0.3492990291369697,0.2500088426733552,0.4834451134935787,False
2017_winter_130_p613,130,winter,2017,0.9615020751953124,0.3904375880103052,0.2517158429395042,0.4123752241600939,False
2017_winter_130_p614,130,winter,2017,0.8957366943359375,0.4440823801400768,0.2485109044455934,0.2939202425770403,False
2017_winter_130_p615,130,winter,2017,0.676513671875,0.3373737018938259,0.2226366428782868,0.4731143991338867,False
2017_winter_130_p616,130,winter,2017,0.68328857421875,0.2872822474660076,0.2123508258854573,0.5585305940151853,True
2017_winter_130_p617,130,winter,2017,0.7499847412109375,0.3059082292447234,0.2138120524102654,0.5301011169660841,True
2017_winter_130_p618,130,winter,2017,0.6891632080078125,0.3030942180509605,0.1833385514886406,0.5409941326248201,True
2017_winter_130_p619,130,winter,2017,0.5347900390625,0.3102075270842697,0.159583692564084,0.5232823556265693,True
2017_winter_130_p62,130,winter,2017,0.8925323486328125,0.4256055693018392,0.1896291751140422,0.3052672969415144,False
2017_winter_130_p63,130,winter,2017,0.7032012939453125,0.4321511382125859,0.197172883409522,0.3062818704567647,False
2017_winter_130_p639,130,winter,2017,0.9845428466796876,0.4742413499866474,0.2196643927836601,0.2540954388357639,False
2017_winter_130_p64,130,winter,2017,0.7021331787109375,0.4030983710748054,0.2019067110990431,0.3663153319569706,False
2017_winter_130_p640,130,winter,2017,0.934356689453125,0.4584056347751763,0.251748085763038,0.2731162426103145,False
2017_winter_130_p641,130,winter,2017,0.94110107421875,0.3191497564222755,0.2239836643929418,0.5400642064984759,True
2017_winter_130_p642,130,winter,2017,0.9647064208984376,0.3288635136541988,0.2160379046572903,0.5410530977650538,True
2017_winter_130_p643,130,winter,2017,0.8480377197265625,0.3463698294270604,0.2373337579359995,0.4984795868794645,False
2017_winter_130_p644,130,winter,2017,0.5960693359375,0.2670091565717186,0.1899260400914985,0.6779387671513414,True
2017_winter_130_p645,130,winter,2017,0.5355987548828125,0.2834204731709615,0.1839340189260595,0.6194410415657674,True
2017_winter_130_p65,130,winter,2017,0.67791748046875,0.3727489047567119,0.202022960316319,0.4186774106419375,False
2017_winter_130_p668,130,winter,2017,0.9467620849609376,0.3672519468157614,0.2619968991682068,0.4243234967041114,False
2017_winter_130_p669,130,winter,2017,0.9336090087890624,0.3624719065983245,0.2424763931723206,0.4567622783361935,False
2017_winter_130_p670,130,winter,2017,0.9173583984375,0.2999589537777504,0.1906469156900971,0.5736027944111777,True
2017_winter_130_p671,130,winter,2017,0.914520263671875,0.3953647485260407,0.2051015157452364,0.3954516634965128,False
2017_winter_130_p672,130,winter,2017,0.9522857666015624,0.392678434512405,0.2160326140763205,0.4281914467464628,False
2017_winter_130_p673,130,winter,2017,0.7798004150390625,0.2679515398022393,0.188886681540041,0.691439193816652,True
2017_winter_130_p674,130,winter,2017,0.58642578125,0.225584328332515,0.1489197846517388,0.7447179433805162,True
2017_winter_130_p697,130,winter,2017,0.96221923828125,0.3232198068444971,0.2287180048593438,0.5164129400570885,True
2017_winter_130_p698,130,winter,2017,0.9668121337890624,0.3117904472499915,0.2009696954020906,0.5475765849655151,True
2017_winter_130_p699,130,winter,2017,0.943817138671875,0.3426482187995995,0.1880969276848284,0.4698160183658292,False
2017_winter_130_p700,130,winter,2017,0.943817138671875,0.4232985681294527,0.204200777276773,0.330536424483461,False
2017_winter_130_p701,130,winter,2017,1.0,0.3415509393275071,0.2364975462301606,0.5289306640625,True
2017_winter_130_p702,130,winter,2017,0.9400634765625,0.2038561530545431,0.1886497887254352,0.7983216465394105,True
2017_winter_130_p703,130,winter,2017,0.858062744140625,0.1834792191871107,0.1457988097763047,0.8449692356937084,True
2017_winter_130_p704,130,winter,2017,0.67822265625,0.2135096971239206,0.1647618166063509,0.781205003599712,True
2017_winter_130_p726,130,winter,2017,0.9065093994140624,0.3485450905448629,0.1751297867606507,0.4606541096466865,False
2017_winter_130_p727,130,winter,2017,1.0,0.3458294536853186,0.1899356427055381,0.4391021728515625,False
2017_winter_130_p728,130,winter,2017,1.0,0.2842856248266605,0.1986963042292267,0.5968475341796875,True
2017_winter_130_p729,130,winter,2017,1.0,0.2410556361554857,0.1898003217613814,0.711273193359375,True
2017_winter_130_p730,130,winter,2017,1.0,0.1483908397849601,0.1324247450200837,0.8909454345703125,True
2017_winter_130_p731,130,winter,2017,1.0,0.100299903432683,0.0516423991159229,0.990570068359375,True
2017_winter_130_p732,130,winter,2017,1.0,0.1357178636332625,0.110961112819622,0.9494171142578124,True
2017_winter_130_p733,130,winter,2017,0.9142608642578124,0.1556305407762365,0.1361678331308367,0.9066542049835606,True
2017_winter_130_p734,130,winter,2017,0.716339111328125,0.1579542354960144,0.1345549750091222,0.873705960039194,True
2017_winter_130_p755,130,winter,2017,0.8502655029296875,0.3349094627981325,0.1735795327605532,0.4774868546201748,False
2017_winter_130_p756,130,winter,2017,1.0,0.2849357340348534,0.1863177875963617,0.584442138671875,True
2017_winter_130_p757,130,winter,2017,1.0,0.1651644875496599,0.1269485912390881,0.885101318359375,True
2017_winter_130_p758,130,winter,2017,1.0,0.1223053364329857,0.0760683876697024,0.966552734375,True
2017_winter_130_p759,130,winter,2017,1.0,0.1120495070815978,0.0773362804634648,0.96630859375,True
2017_winter_130_p760,130,winter,2017,1.0,0.1040369781996636,0.0444964506802171,0.998626708984375,True
2017_winter_130_p761,130,winter,2017,1.0,0.1179300191367705,0.0939773518627516,0.9604034423828124,True
2017_winter_130_p762,130,winter,2017,1.0,0.1499598651700056,0.1418377264825163,0.8768463134765625,True
2017_winter_130_p763,130,winter,2017,0.9611053466796876,0.1420999529018309,0.1315154915004502,0.8865480178449522,True
2017_winter_130_p764,130,winter,2017,0.5975189208984375,0.1169292155575744,0.0884159350357265,0.9476493271023264,True
2017_winter_130_p784,130,winter,2017,0.759857177734375,0.3160052461929872,0.1901532828932349,0.5417888268605164,True
2017_winter_130_p785,130,winter,2017,0.8998565673828125,0.1903796450034263,0.1500160697363319,0.8134570057483933,True
2017_winter_130_p786,130,winter,2017,1.0,0.1128719979844314,0.0542658189657509,0.9847564697265624,True
2017_winter_130_p787,130,winter,2017,1.0,0.1041979240134619,0.0598057595183114,0.983367919921875,True
2017_winter_130_p788,130,winter,2017,1.0,0.108612426849434,0.0640254899902319,0.983062744140625,True
2017_winter_130_p789,130,winter,2017,1.0,0.1104568475366548,0.0473468668027764,0.998565673828125,True
2017_winter_130_p790,130,winter,2017,1.0,0.1136525182577634,0.0811523007774214,0.9635467529296876,True
2017_winter_130_p791,130,winter,2017,1.0,0.1422357787736922,0.1334638372931618,0.881378173828125,True
2017_winter_130_p792,130,winter,2017,1.0,0.1269745787109454,0.1167682129865993,0.914825439453125,True
2017_winter_130_p793,130,winter,2017,0.881622314453125,0.092683538769848,0.0431668990191223,0.9900134999480772,True
2017_winter_130_p81,130,winter,2017,0.5457611083984375,0.4081874360235102,0.1537758794925761,0.2817121928034221,False
2017_winter_130_p814,130,winter,2017,0.8156585693359375,0.1360441041152087,0.1250060562798485,0.9202880927883268,True
2017_winter_130_p815,130,winter,2017,1.0,0.0967620435047545,0.0317404656525873,1.0,True
2017_winter_130_p816,130,winter,2017,1.0,0.0929135982975942,0.0360898986490092,0.9984588623046876,True
2017_winter_130_p817,130,winter,2017,1.0,0.0985922510638579,0.0406324004059153,0.998138427734375,True
2017_winter_130_p818,130,winter,2017,1.0,0.1090510349005988,0.0734400661275467,0.981201171875,True
2017_winter_130_p819,130,winter,2017,1.0,0.1216914618617762,0.1086854158470151,0.947174072265625,True
2017_winter_130_p820,130,winter,2017,1.0,0.1218209393686408,0.1080150095939362,0.934814453125,True
2017_winter_130_p821,130,winter,2017,1.0,0.109470667163118,0.0780510780290067,0.9600830078125,True
2017_winter_130_p822,130,winter,2017,0.94915771484375,0.0903323856260178,0.0454370660877132,0.9904346987332004,True
2017_winter_130_p823,130,winter,2017,0.5511627197265625,0.1329956867184183,0.162394326315519,0.9028819800116276,True
2017_winter_130_p88,130,winter,2017,1.0,0.4217064159222293,0.1731353072376978,0.2863006591796875,False
2017_winter_130_p89,130,winter,2017,1.0,0.4162675036055124,0.1834625085775603,0.307861328125,False
2017_winter_130_p90,130,winter,2017,1.0,0.3809770483173723,0.1813749192352943,0.364990234375,False
2017_winter_130_p91,130,winter,2017,0.829010009765625,0.3555984282236099,0.1895119028864706,0.4341063868949015,False
2017_winter_130_p92,130,winter,2017,0.6879119873046875,0.374552117217712,0.2045753841800126,0.4283210966439678,False
2017_winter_130_p93,130,winter,2017,0.602447509765625,0.3862457394053494,0.1951612494322927,0.4087938807557874,False
2017_winter_69_p100,69,winter,2017,1.0,0.2924611470970761,0.1122652263790803,0.5347747802734375,True
2017_winter_69_p101,69,winter,2017,1.0,0.2456923198203346,0.0953101267871468,0.7038116455078125,True
2017_winter_69_p102,69,winter,2017,1.0,0.2520030060589471,0.0858231940080112,0.6773834228515625,True
2017_winter_69_p103,69,winter,2017,1.0,0.2571657488733312,0.0826319260627443,0.6613311767578125,True
2017_winter_69_p104,69,winter,2017,1.0,0.2387932634590857,0.0758124179104402,0.77691650390625,True
2017_winter_69_p105,69,winter,2017,1.0,0.2440693365727315,0.0586935339102532,0.8390960693359375,True
2017_winter_69_p106,69,winter,2017,1.0,0.2387300912758687,0.0476338837943313,0.902435302734375,True
2017_winter_69_p107,69,winter,2017,1.0,0.2277301723014612,0.06104432843918,0.8820953369140625,True
2017_winter_69_p108,69,winter,2017,1.0,0.2271676639563733,0.0680654843926615,0.8537139892578125,True
2017_winter_69_p109,69,winter,2017,1.0,0.230263007801051,0.0627937493989175,0.8627166748046875,True
2017_winter_69_p110,69,winter,2017,1.0,0.230578633933254,0.0594675429104357,0.8781280517578125,True
2017_winter_69_p111,69,winter,2017,1.0,0.2518657582867912,0.0768952679717075,0.7591552734375,True
2017_winter_69_p112,69,winter,2017,1.0,0.256752704060554,0.0842980013220473,0.701446533203125,True
2017_winter_69_p113,69,winter,2017,1.0,0.2189718017504551,0.0755134650462014,0.8470458984375,True
2017_winter_69_p114,69,winter,2017,1.0,0.2067374236227916,0.0643570090093387,0.9173431396484376,True
2017_winter_69_p115,69,winter,2017,1.0,0.2247931761233811,0.0592026262803933,0.903900146484375,True
2017_winter_69_p117,69,winter,2017,0.9583282470703124,0.2013519704678495,0.0622589406923725,0.9266141230793726,True
2017_winter_69_p118,69,winter,2017,1.0,0.2219659492023225,0.0758990784128206,0.85418701171875,True
2017_winter_69_p119,69,winter,2017,1.0,0.235673450103418,0.0842282376360237,0.81842041015625,True
2017_winter_69_p120,69,winter,2017,1.0,0.2570362627661459,0.0893330088995668,0.7409515380859375,True
2017_winter_69_p121,69,winter,2017,1.0,0.2945778369831804,0.1072121219116119,0.5776824951171875,True
2017_winter_69_p122,69,winter,2017,1.0,0.317614886862889,0.1218897976466507,0.4745635986328125,False
2017_winter_69_p123,69,winter,2017,1.0,0.3253462656214254,0.1142153601585908,0.4203338623046875,False
2017_winter_69_p124,69,winter,2017,1.0,0.2988218119241778,0.104819330550373,0.509490966796875,True
2017_winter_69_p125,69,winter,2017,1.0,0.2914735921186952,0.1050939534584154,0.5279693603515625,True
2017_winter_69_p126,69,winter,2017,1.0,0.3366660903760063,0.1071420142321622,0.360107421875,False
2017_winter_69_p127,69,winter,2017,1.0,0.3509254090069964,0.1081550482931135,0.32489013671875,False
2017_winter_69_p128,69,winter,2017,1.0,0.3466549823391781,0.1230422449526779,0.3663482666015625,False
2017_winter_69_p129,69,winter,2017,1.0,0.2991356383660407,0.1227310015117529,0.5456085205078125,True
2017_winter_69_p130,69,winter,2017,1.0,0.2452137457304256,0.0882016439558072,0.7291259765625,True
2017_winter_69_p131,69,winter,2017,1.0,0.2316679797365999,0.088555492302167,0.7596588134765625,True
2017_winter_69_p132,69,winter,2017,1.0,0.2223908619009883,0.0831629073271095,0.8013153076171875,True
2017_winter_69_p133,69,winter,2017,1.0,0.2171913402318409,0.0677743307052615,0.887237548828125,True
2017_winter_69_p134,69,winter,2017,1.0,0.2325497236245702,0.0556990921469006,0.888336181640625,True
2017_winter_69_p135,69,winter,2017,1.0,0.2430693678915515,0.0536102415106467,0.8670196533203125,True
2017_winter_69_p136,69,winter,2017,1.0,0.2448874768006526,0.060717232764277,0.8341827392578125,True
2017_winter_69_p137,69,winter,2017,1.0,0.2357754688534044,0.065672053230948,0.848876953125,True
2017_winter_69_p138,69,winter,2017,1.0,0.2345128743372749,0.081713014369243,0.8494110107421875,True
2017_winter_69_p139,69,winter,2017,1.0,0.2470693840740586,0.0822845614441998,0.7995147705078125,True
2017_winter_69_p140,69,winter,2017,1.0,0.2518047862856968,0.0727669617273814,0.760284423828125,True
2017_winter_69_p141,69,winter,2017,1.0,0.2382913733781159,0.0762397840117022,0.798370361328125,True
2017_winter_69_p142,69,winter,2017,1.0,0.2057388357619964,0.0663275954192079,0.9172210693359376,True
2017_winter_69_p143,69,winter,2017,1.0,0.2221347099366572,0.0633413855554555,0.8915863037109375,True
2017_winter_69_p144,69,winter,2017,1.0,0.2547171489186867,0.061012562194178,0.77581787109375,True
2017_winter_69_p146,69,winter,2017,1.0,0.216084064264134,0.0699572481512045,0.8867950439453125,True
2017_winter_69_p147,69,winter,2017,1.0,0.2351115435186379,0.082969947084454,0.7996368408203125,True
2017_winter_69_p148,69,winter,2017,1.0,0.2635806949193404,0.094199705341128,0.6772613525390625,True
2017_winter_69_p149,69,winter,2017,1.0,0.2873869055895558,0.0973400160905118,0.563934326171875,True
2017_winter_69_p150,69,winter,2017,1.0,0.3083249264896259,0.0991138116003208,0.4798583984375,False
2017_winter_69_p151,69,winter,2017,1.0,0.3134634703683213,0.1078919575100249,0.462493896484375,False
2017_winter_69_p152,69,winter,2017,1.0,0.3049849481131281,0.1075598201937109,0.509002685546875,True
2017_winter_69_p153,69,winter,2017,1.0,0.2858296740590761,0.1029839201725894,0.5997314453125,True
2017_winter_69_p154,69,winter,2017,1.0,0.2938223096869818,0.1059327743474639,0.5310516357421875,True
2017_winter_69_p155,69,winter,2017,1.0,0.3207673552163317,0.1080945189895503,0.4154205322265625,False
2017_winter_69_p156,69,winter,2017,1.0,0.3242944574702739,0.1125696420765162,0.4159088134765625,False
2017_winter_69_p157,69,winter,2017,1.0,0.3270422771193656,0.123997681249029,0.421844482421875,False
2017_winter_69_p158,69,winter,2017,1.0,0.2869526922772585,0.1184947507438461,0.59405517578125,True
2017_winter_69_p159,69,winter,2017,1.0,0.2503289025842167,0.0917452921630463,0.734619140625,True
2017_winter_69_p160,69,winter,2017,1.0,0.2206493871671193,0.0929689038159766,0.8212432861328125,True
2017_winter_69_p161,69,winter,2017,1.0,0.1929730432359627,0.066835235314377,0.9392547607421876,True
2017_winter_69_p162,69,winter,2017,1.0,0.2193486333814217,0.0707531957530362,0.890716552734375,True
